ticket,site,row,section,url
seatgeek-DdwHza07YZB,seatgeek,3,419,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza07YZB
seatgeek-DdwHza0BZk0,seatgeek,1,418,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza0BZk0
seatgeek-DdwHza4OBOq,seatgeek,1,221,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza4OBOq
seatgeek-DdwHza5Lpzg,seatgeek,7,415,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza5Lpzg
seatgeek-DdwHza83qVj,seatgeek,11,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza83qVj
seatgeek-DdwHza84Re7,seatgeek,7,415,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza84Re7
seatgeek-DdwHza85eE2,seatgeek,19,103,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza85eE2
seatgeek-DdwHza8RZa6,seatgeek,22,213,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHza8RZa6
seatgeek-DdwHzaAAZjq,seatgeek,13,113,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaAAZjq
seatgeek-DdwHzaAGgNN,seatgeek,22,107,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaAGgNN
seatgeek-DdwHzaAvwEo,seatgeek,B25,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaAvwEo
seatgeek-DdwHzaAzBR8,seatgeek,18,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaAzBR8
seatgeek-DdwHzaMreAM,seatgeek,11,104,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaMreAM
seatgeek-DdwHzaO934x,seatgeek,15,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaO934x
seatgeek-DdwHzaV5o2w,seatgeek,15,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaV5o2w
seatgeek-DdwHzaVDE5m,seatgeek,1,Lwc,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaVDE5m
seatgeek-DdwHzaVJBr2,seatgeek,3,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaVJBr2
seatgeek-DdwHzaVJOYE,seatgeek,3,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaVJOYE
seatgeek-DdwHzaVj6zn,seatgeek,4,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaVj6zn
seatgeek-DdwHzaVoeBB,seatgeek,3,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaVoeBB
seatgeek-DdwHzaZBoVD,seatgeek,22,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaZBoVD
seatgeek-DdwHzaganz3,seatgeek,7,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaganz3
seatgeek-DdwHzalx2r8,seatgeek,4,114,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzalx2r8
seatgeek-DdwHzavANgX,seatgeek,17,104,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzavANgX
seatgeek-DdwHzavANmX,seatgeek,14,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzavANmX
seatgeek-DdwHzawoNNK,seatgeek,5,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzawoNNK
seatgeek-DdwHzaxXaJD,seatgeek,12,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaxXaJD
seatgeek-DdwHzaxXadD,seatgeek,7,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaxXadD
seatgeek-DdwHzaxXj60,seatgeek,16,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaxXj60
seatgeek-DdwHzaxXjJx,seatgeek,3,202,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaxXjJx
seatgeek-DdwHzaxXjbB,seatgeek,6,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzaxXjbB
seatgeek-DdwHzrD530M,seatgeek,8,8,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzrD530M
seatgeek-DdwHzrD78v2,seatgeek,22,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzrD78v2
seatgeek-DdwHzrD7xP6,seatgeek,23,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzrD7xP6
seatgeek-DdwHzrD7xpm,seatgeek,2,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzrD7xpm
seatgeek-DdwHzrDbmYa,seatgeek,10,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzrDbmYa
seatgeek-DdwHzrjMNOl,seatgeek,16,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=DdwHzrjMNOl
seatgeek-EroUbk03ld2,seatgeek,16,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbk03ld2
seatgeek-EroUbk089el,seatgeek,19,104,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbk089el
seatgeek-EroUbkAJJ2k,seatgeek,13,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkAJJ2k
seatgeek-EroUbkAeMJA,seatgeek,22,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkAeMJA
seatgeek-EroUbkArNGn,seatgeek,15,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkArNGn
seatgeek-EroUbkBk60M,seatgeek,1,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkBk60M
seatgeek-EroUbkDzjDn,seatgeek,7,416,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkDzjDn
seatgeek-EroUbkE27qz,seatgeek,17,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkE27qz
seatgeek-EroUbkE2kn4,seatgeek,11,213,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkE2kn4
seatgeek-EroUbkOdNag,seatgeek,4,413,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkOdNag
seatgeek-EroUbkOxbzG,seatgeek,8,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkOxbzG
seatgeek-EroUbkXzdrP,seatgeek,18,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkXzdrP
seatgeek-EroUbkY3Plz,seatgeek,5,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkY3Plz
seatgeek-EroUbkY633o,seatgeek,5,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkY633o
seatgeek-EroUbkYpmPp,seatgeek,8,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkYpmPp
seatgeek-EroUbkZD5OL,seatgeek,11,116,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkZD5OL
seatgeek-EroUbkg0pdD,seatgeek,8,1,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkg0pdD
seatgeek-EroUbklYApd,seatgeek,10,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbklYApd
seatgeek-EroUbklYAqR,seatgeek,10,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbklYAqR
seatgeek-EroUbkmx9mY,seatgeek,9,117,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkmx9mY
seatgeek-EroUbknlKY0,seatgeek,10,116,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbknlKY0
seatgeek-EroUbko85Z2,seatgeek,13,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbko85Z2
seatgeek-EroUbkoJnz4,seatgeek,8,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoJnz4
seatgeek-EroUbkoKD4D,seatgeek,7,103,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoKD4D
seatgeek-EroUbkoRADv,seatgeek,18,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoRADv
seatgeek-EroUbkoddV0,seatgeek,20,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoddV0
seatgeek-EroUbkokMzZ,seatgeek,7,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkokMzZ
seatgeek-EroUbkoxDM2,seatgeek,8,213,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoxDM2
seatgeek-EroUbkoxDN2,seatgeek,13,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoxDN2
seatgeek-EroUbkoxDNY,seatgeek,17,7,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoxDNY
seatgeek-EroUbkoxOw5,seatgeek,8,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoxOw5
seatgeek-EroUbkoxOwP,seatgeek,14,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoxOwP
seatgeek-EroUbkoxrjJ,seatgeek,14,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkoxrjJ
seatgeek-EroUbkq8PmY,seatgeek,10,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkq8PmY
seatgeek-EroUbkwN5Pa,seatgeek,20,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkwN5Pa
seatgeek-EroUbkwOzax,seatgeek,18,3,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkwOzax
seatgeek-EroUbkxkqBM,seatgeek,2,314,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkxkqBM
seatgeek-EroUbkxkqoL,seatgeek,19,118,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkxkqoL
seatgeek-EroUbkxkv80,seatgeek,3,416,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkxkv80
seatgeek-EroUbkxop26,seatgeek,22,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkxop26
seatgeek-EroUbkxopgo,seatgeek,6,117,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbkxopgo
seatgeek-EroUbzPJwRY,seatgeek,12,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbzPJwRY
seatgeek-EroUbzPJwXR,seatgeek,19,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbzPJwXR
seatgeek-EroUbzPOadX,seatgeek,15,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbzPOadX
seatgeek-EroUbza2dl5,seatgeek,9,118,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbza2dl5
seatgeek-EroUbzwERV2,seatgeek,9,9,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=EroUbzwERV2
seatgeek-GAaIOE0rJan,seatgeek,1,213,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOE0rJan
seatgeek-GAaIOE4l7Ob,seatgeek,1,217,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOE4l7Ob
seatgeek-GAaIOE4l7pb,seatgeek,12,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOE4l7pb
seatgeek-GAaIOE78EJB,seatgeek,21,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOE78EJB
seatgeek-GAaIOE78j96,seatgeek,15,225,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOE78j96
seatgeek-GAaIOEDV0On,seatgeek,20,225,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEDV0On
seatgeek-GAaIOEDgE3z,seatgeek,9,103,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEDgE3z
seatgeek-GAaIOEK3eM3,seatgeek,11,112,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEK3eM3
seatgeek-GAaIOEN0R7M,seatgeek,4,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEN0R7M
seatgeek-GAaIOEN4p3r,seatgeek,19,225,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEN4p3r
seatgeek-GAaIOENNZjP,seatgeek,14,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOENNZjP
seatgeek-GAaIOENRnL3,seatgeek,8,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOENRnL3
seatgeek-GAaIOENXgAm,seatgeek,13,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOENXgAm
seatgeek-GAaIOENnxd5,seatgeek,6,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOENnxd5
seatgeek-GAaIOENxKx7,seatgeek,7,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOENxKx7
seatgeek-GAaIOEblllv,seatgeek,13,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEblllv
seatgeek-GAaIOEwKeaR,seatgeek,20,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOEwKeaR
seatgeek-GAaIOExEdk6,seatgeek,5,414,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOExEdk6
seatgeek-GAaIOExe6p5,seatgeek,23,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOExe6p5
seatgeek-GAaIOlGKM30,seatgeek,2,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOlGKM30
seatgeek-GAaIOlGKgYb,seatgeek,17,114,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOlGKgYb
seatgeek-GAaIOlGPwYj,seatgeek,15,117,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOlGPwYj
seatgeek-GAaIOlx73Je,seatgeek,23,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=GAaIOlx73Je
seatgeek-JABI5k82o3N,seatgeek,19,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5k82o3N
seatgeek-JABI5kjJ0rV,seatgeek,11,114,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5kjJ0rV
seatgeek-JABI5kjJ6NN,seatgeek,22,109,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5kjJ6NN
seatgeek-JABI5kjPLX2,seatgeek,22,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5kjPLX2
seatgeek-JABI5kjPLbZ,seatgeek,19,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5kjPLbZ
seatgeek-JABI5r3rnlq,seatgeek,10,117,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5r3rnlq
seatgeek-JABI5r8YEm5,seatgeek,3,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5r8YEm5
seatgeek-JABI5r946L8,seatgeek,7,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5r946L8
seatgeek-JABI5r946N8,seatgeek,7,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5r946N8
seatgeek-JABI5rBkwBd,seatgeek,14,214,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rBkwBd
seatgeek-JABI5rGmXg6,seatgeek,Package,Signature,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rGmXg6
seatgeek-JABI5rJ2e3w,seatgeek,14,208,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rJ2e3w
seatgeek-JABI5rJ2mVp,seatgeek,5,414,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rJ2mVp
seatgeek-JABI5rJKZxR,seatgeek,3,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rJKZxR
seatgeek-JABI5rLGVNL,seatgeek,20,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rLGVNL
seatgeek-JABI5rLmMRx,seatgeek,5,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rLmMRx
seatgeek-JABI5rLx3lk,seatgeek,4,213,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rLx3lk
seatgeek-JABI5rN36Ka,seatgeek,19,101,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rN36Ka
seatgeek-JABI5rNKLBZ,seatgeek,5,417,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rNKLBZ
seatgeek-JABI5rNR7KD,seatgeek,10,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rNR7KD
seatgeek-JABI5rNRBxZ,seatgeek,12,214,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rNRBxZ
seatgeek-JABI5rNRJNV,seatgeek,12,114,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rNRJNV
seatgeek-JABI5rNbVBb,seatgeek,22,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rNbVBb
seatgeek-JABI5rNkK6Z,seatgeek,3,417,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rNkK6Z
seatgeek-JABI5rO3wNO,seatgeek,9,9,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rO3wNO
seatgeek-JABI5rOzKbm,seatgeek,2,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rOzKbm
seatgeek-JABI5rOzKvm,seatgeek,7,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rOzKvm
seatgeek-JABI5rOzrb2,seatgeek,23,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rOzrb2
seatgeek-JABI5rOzrbL,seatgeek,8,221,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rOzrbL
seatgeek-JABI5rREBed,seatgeek,14,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rREBed
seatgeek-JABI5rRNDA0,seatgeek,22,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rRNDA0
seatgeek-JABI5rRNDJR,seatgeek,14,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rRNDJR
seatgeek-JABI5rRO6aM,seatgeek,3,420,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rRO6aM
seatgeek-JABI5rV32rj,seatgeek,4,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rV32rj
seatgeek-JABI5rV443j,seatgeek,18,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rV443j
seatgeek-JABI5rVRNxJ,seatgeek,2,208,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rVRNxJ
seatgeek-JABI5rVaj0e,seatgeek,4,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rVaj0e
seatgeek-JABI5rVjllk,seatgeek,22,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rVjllk
seatgeek-JABI5rb2Lla,seatgeek,19,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rb2Lla
seatgeek-JABI5rjYGB3,seatgeek,18,9,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=JABI5rjYGB3
seatgeek-KezcrB5YAMd,seatgeek,10,102,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=KezcrB5YAMd
seatgeek-KezcrB6PJ6M,seatgeek,12,107,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=KezcrB6PJ6M
